ID;Category;Sub-Category-1;Sub-Category-2;Sub-Category-3;
9ec94411-e93d-4b21-a3e0-908293a158b3;Bags & Accessories ; Hats, Beanies, Bonnets & Berets ; Knitted Hat or Beanie of other materials;;
7b0f8ef8-293d-4c80-8dc4-b2c2a90b5917;Bags & Accessories ; Hats, Beanies, Bonnets & Berets ; Knitted Hat or Beanie of wool;;
cf640c2c-6307-49bb-abab-9ffe022fa720;Bags & Accessories ; Hats, Beanies, Bonnets & Berets ; Peaked Cap of cotton / flax;;
820d532b-4aa1-4de4-ba7a-793c117565c9;Bags & Accessories ; Hats, Beanies, Bonnets & Berets ; Peaked Cap of man-made fibres;;
be8ec77b-c775-4344-b42c-f66ef212c5e7;Bags & Accessories ; Hats, Beanies, Bonnets & Berets ; Peaked Cap of other materials;;
6a42863f-be6e-4103-838a-803798aac61d;Bags & Accessories ; Hats, Beanies, Bonnets & Berets ; Peaked Cap of wool;;
370f4366-eb42-4a5f-b687-b241863e0104;Bags & Accessories ; Hats, Beanies, Bonnets & Berets ; Visor of cotton / flax;;
a577928b-df47-4876-9986-0aae30a8b05f;Bags & Accessories ; Hats, Beanies, Bonnets & Berets ; Visor of man-made fibres;;
7d7917db-2448-4ab4-a9e4-0b190fa0ab0d;Bags & Accessories ; Hats, Beanies, Bonnets & Berets ; Visor of plastic / rubber;;
ede3302c-ce6b-4c6d-b06b-1b0e6749df06;Bags & Accessories ; Hats, Beanies, Bonnets & Berets ; Visor of wool;;
7eb7667b-4eb5-4579-8b46-9b44d025ef65;Bags & Accessories ; Key Rings & Moneyclips;;;
7abe3ac7-84e2-4032-a1fc-ce72c0504164;Bags & Accessories ; Key Rings & Moneyclips ; Key Ring with bottle opener;;
6e6cc1a0-97c8-4e54-ae35-be32fba4dc40;Bags & Accessories ; Key Rings & Moneyclips ; Key Ring with plain fob / no functionality;;
99e83d94-daf8-467a-ac3c-cd94d7a378a4;Bags & Accessories ; Key Rings & Moneyclips ; Key Ring with torch / flashlight;;
7e2e93c7-777f-4711-8d4d-65a4060eb1c2;Bags & Accessories ; Key Rings & Moneyclips ; Key Ring with whistle;;
4bdf1e42-0014-4495-b634-140ba52ddc3a;Bags & Accessories ; Key Rings & Moneyclips ; Keychain with extractable reel;;
75b34a80-8ad7-4e96-ba50-a37d68e0e32c;Bags & Accessories ; Key Rings & Moneyclips ; Money Clip of base metal clad with precious metal;;
02fef7af-5243-45e2-a903-95147758c73e;Bags & Accessories ; Key Rings & Moneyclips ; Money Clip of pewter / tin;;
149b6549-7fd4-45c6-85ba-efa966050625;Bags & Accessories ; Key Rings & Moneyclips ; Money Clip of plastic;;
5d4202ab-2a20-47f2-a6fa-2da79ff563d4;Bags & Accessories ; Key Rings & Moneyclips ; Money Clip of precious metal;;
73df9a25-f14c-46ad-8528-da49647b4908;Bags & Accessories ; Key Rings & Moneyclips ; Money Clip of precious metal | silver;;
8479c889-8dc6-481f-b0f3-0287dc8269ad;Bags & Accessories ; Key Rings & Moneyclips ; Money Clip of steel;;
cff0bd95-977a-4992-ba5a-acb25a3646ea;Bags & Accessories ; Key Rings & Moneyclips ; Money Clip with pearls | cultured pearls;;
be67bff3-dda3-4f74-989e-8309f0f26ccd;Bags & Accessories ; Key Rings & Moneyclips ; Money Clip with pearls | natural pearls;;
86974c67-6140-48db-9240-c4ac68b62e0d;Bags & Accessories ; Key Rings & Moneyclips ; Money Clip with precious or semi precious stones;;
5008f993-1b1e-4c78-8716-4369e37f91cb;Bags & Accessories ; Other Accessories;;;
d895789c-6bfd-4a2f-a110-93a9eb3885a9;Bags & Accessories ; Other Accessories ; Accessories of brass / copper;;
74dda2a5-7a03-4a13-9fd2-f1a6f95d7ed3;Bags & Accessories ; Other Accessories ; Accessory of knitted textile;;
0b096b0b-6598-41a2-8138-de1e4e0fe8c7;Bags & Accessories ; Other Accessories ; Accessory of woven textile;;
ce2e7fae-8acf-4248-9d51-c3e6bdaa67ac;Bags & Accessories ; Other Accessories ; Apparel & clothing accessories of fur;;
5989bf2c-a7fc-4e73-bb38-f11da666770e;Bags & Accessories ; Other Accessories ; Articles made of glass beads - Other;;
2cdc09bb-0769-4337-afeb-c763c5dd5aa4;Bags & Accessories ; Other Accessories ; Articles of Gold or Clad with Gold, other than jewellery;;
a5029d4d-68e3-4d1b-9e68-23e46ab239d9;Bags & Accessories ; Other Accessories ; Articles of Silver or Clad with Silver, other than jewellery;;
5e4f6aec-cc82-49cd-b5c4-5c06639eb364;Bags & Accessories ; Other Accessories ; Articles of, or Clad with, Other Precious Metals, other than jewellery;;
9a4e1e9d-f2f7-451f-8309-95c0656daaf5;Bags & Accessories ; Other Accessories ; Artificial fur & articles;;
bb35f0d1-b12c-443a-a626-f05d837b6753;Bags & Accessories ; Other Accessories ; Clothing Accessory of knitted man-made fibres;;
42d7d4c2-29f0-4bba-8f7e-0fb53d40fd81;Bags & Accessories ; Other Accessories ; Clothing Accessory of leather;;
c5a31a7f-ee55-496d-9c3e-e4e9bc5effdf;Bags & Accessories ; Other Accessories ; Clothing Accessory of leather | reptile leather;;
fdc9b622-b42f-451d-8c54-42310a90f893;Bags & Accessories ; Other Accessories ; Clothing Accessory of man-made fibres;;
10f73f54-c0fc-4e7a-8f0a-4c0e1c566626;Bags & Accessories ; Other Accessories ; Clothing Accessory of woven cotton;;
a8bd2d76-6d27-48b2-b32d-e68724dfc9ee;Bags & Accessories ; Other Accessories ; Fabric Patch / Label of woven cotton;;
c08a0c73-746e-4607-9250-96797029837c;Bags & Accessories ; Other Accessories ; Fabric Patch / Label of woven man-made fibres;;
2f52e9ff-fec7-48e0-9eec-6b1d49f6bb28;Bags & Accessories ; Other Accessories ; Fabric Patch / Label of woven other material;;
4aaf5e47-6736-485c-8842-30afd46d3664;Bags & Accessories ; Other Accessories ; Graduation Gowns;;
9ac43b8f-9aea-4262-84e4-6a6da84b7af0;Bags & Accessories ; Other Accessories ; Name Badge of plastic;;
a5d2eefe-d810-4547-9ee0-841da9432eed;Bags & Accessories ; Other Accessories ; Other Accessories, knitted, of wool / fine animal hair;;
149b6baf-906f-424b-9f85-31bc455670cc;Bags & Accessories ; Other Accessories ; Other knitted accessories - silk ;70;
4eadfc78-68e4-49f8-805a-36ef1568331d;Bags & Accessories ; Scarves, Shawls & Veils;;;
d0ee1237-9bb0-4853-ba92-ce13a6ff08de;Bags & Accessories ; Scarves, Shawls & Veils ; Feather Boa / Shawl;;
6dada8bd-b669-410d-97a2-0adce70c9f08;Bags & Accessories ; Scarves, Shawls & Veils ; Scarf, Shawl, Mantilla or Veil of knitted cotton;;
8fcce2c9-ee5b-40f6-8948-450d71f50e68;Bags & Accessories ; Scarves, Shawls & Veils ; Scarf, Shawl, Mantilla or Veil of knitted man-made fibres;;
6466d54f-74de-476f-8524-dc487352d083;Bags & Accessories ; Scarves, Shawls & Veils ; Scarf, Shawl, Mantilla or Veil of knitted man-made fibres ; 23% wool / fine animal hair;
8c519998-9812-42df-9832-101e49b9ec2f;Bags & Accessories ; Scarves, Shawls & Veils ; Scarf, Shawl, Mantilla or Veil of knitted other textile materials;;
6a2f817a-fb55-4268-b268-59b26aea19d7;Bags & Accessories ; Scarves, Shawls & Veils ; Scarf, Shawl, Mantilla or Veil of knitted other textile materials ; 70% silk;
bc5b7d2f-9c55-42e1-9781-3b8c505f7171;Bags & Accessories ; Scarves, Shawls & Veils ; Scarf, Shawl, Mantilla or Veil of knitted wool / fine animal hair;;
6b2345a3-a43f-4ea3-8c14-c3dfde5c41d5;Bags & Accessories ; Scarves, Shawls & Veils ; Scarf, Shawl, Mantilla or Veil of woven artificial fibres;;
63f555b0-412e-48f2-8556-dd709c316944;Bags & Accessories ; Scarves, Shawls & Veils ; Scarf, Shawl, Mantilla or Veil of woven cotton;;
d4933dca-44b0-4032-adc7-a08979fd753e;Bags & Accessories ; Scarves, Shawls & Veils ; Scarf, Shawl, Mantilla or Veil of woven other textiles;;
57a51781-6aa3-4374-8312-3911f1d96775;Bags & Accessories ; Scarves, Shawls & Veils ; Scarf, Shawl, Mantilla or Veil of woven silk < 70% silk;;
7cf65114-d1d5-4079-997e-8d4f86abf5be;Bags & Accessories ; Scarves, Shawls & Veils ; Scarf, Shawl, Mantilla or Veil of woven silk ; 70% silk;
3fa1af56-e370-4818-a826-96d495db003e;Bags & Accessories ; Scarves, Shawls & Veils ; Scarf, Shawl, Mantilla or Veil of woven synthetic fibres;;
609b22a0-bfe5-4006-890e-05e4edffa2e4;Bags & Accessories ; Scarves, Shawls & Veils ; Scarf, Shawl, Mantilla or Veil of woven wool / fine animal hair;;
6c9ed08b-60d6-4424-9045-74eb944012a4;Bags & Accessories ; Sunglasses ;;;
d05ffa22-4d97-4995-97c3-0faabe3ffd5e;Bags & Accessories ; Sunglasses  ; Sunglass Lenses;;
9b1b51e8-075d-43f6-98f8-fcff42546d2a;Bags & Accessories ; Sunglasses  ; Sunglasses;;
0cf7b47f-23b8-4887-a422-01314a83d2cb;Bags & Accessories ; Sunglasses  ; Sunglasses | lenses of plastic;;
1d377cff-f6cf-43eb-9eb2-ff2342c03eb2;Bags & Accessories ; Ties & Handkerchiefs;;;
70e89c17-48f9-4805-95c9-c5ed000dfe1a;Bags & Accessories ; Ties & Handkerchiefs ; Handkerchiefs of cotton;;
f8ec401b-6f39-4830-9df2-3aa85ee7f0b9;Bags & Accessories ; Ties & Handkerchiefs ; Handkerchiefs of cotton | laced / embroidered;;
2de1a354-b6d4-4115-9ce9-9051a9c3946e;Bags & Accessories ; Ties & Handkerchiefs ; Handkerchiefs of man-made fibres;;
593a0a9a-deaf-407b-a8b5-9612dc32e057;Bags & Accessories ; Ties & Handkerchiefs ; Handkerchiefs of other textile materials;;
f55b32c1-f783-45cf-8f10-98cfcfff8b80;Bags & Accessories ; Ties & Handkerchiefs ; Handkerchiefs of silk < 70% silk;;
a0c7c101-9ae0-4744-a6df-093345e05b1b;Bags & Accessories ; Ties & Handkerchiefs ; Handkerchiefs of silk ; 70% silk;
83b8d38d-4408-483c-a635-c0fa5b3e5650;Bags & Accessories ; Ties & Handkerchiefs ; Tie, Bow Tie or Cravat of knitted cotton;;
6e3989aa-0ace-4655-ace2-f1966269ca1d;Bags & Accessories ; Ties & Handkerchiefs ; Tie, Bow Tie or Cravat of knitted man-made fibres;;
b0343701-845c-46af-910d-a4ea1f91b038;Bags & Accessories ; Ties & Handkerchiefs ; Tie, Bow Tie or Cravat of knitted of wool / fine animal hair;;
b6a5facd-576a-4e26-8c2b-ac1e1ea9a665;Bags & Accessories ; Ties & Handkerchiefs ; Tie, Bow Tie or Cravat of knitted other textile materials;;
fac19edd-5006-445e-955f-7e411819f482;Bags & Accessories ; Ties & Handkerchiefs ; Tie, Bow Tie or Cravat of knitted other textile materials ; 70% silk;
6e97d956-ba08-4d4a-8c73-577438b93fd0;Bags & Accessories ; Ties & Handkerchiefs ; Tie, Bow Tie or Cravat of woven cotton;;
a9fab572-163f-44d3-9023-85a054b1cc67;Bags & Accessories ; Ties & Handkerchiefs ; Tie, Bow Tie or Cravat of woven man-made fibres;;
b47a97fb-421f-4aec-bc62-c53f09ba539e;Bags & Accessories ; Ties & Handkerchiefs ; Tie, Bow Tie or Cravat of woven other textile materials;;
109133c3-23a7-4a41-a0d7-821cd99939b5;Bags & Accessories ; Ties & Handkerchiefs ; Tie, Bow Tie or Cravat of woven silk | 50% < 70%;;
9be97151-4422-4db3-8a6b-4e3b3e42e306;Bags & Accessories ; Ties & Handkerchiefs ; Tie, Bow Tie or Cravat of woven silk | < 50%;;
54b6ce46-d287-4169-9e6b-aa4e76023f17;Bags & Accessories ; Ties & Handkerchiefs ; Tie, Bow Tie or Cravat of woven silk | ;70%;
a8ac8ea0-dfa3-4c34-9134-59b6ba15f09b;Bags & Accessories ; Ties & Handkerchiefs ; Tie, Bow Tie or Cravat of woven wool / fine animal hair;;
1e1739f3-8faa-4e65-9a26-56d7945be9ba;Bags & Accessories ; Umbrellas & Parasols;;;
3b10c6f6-d92f-41c4-b796-863e61235caa;Bags & Accessories ; Umbrellas & Parasols ; Fan of paper;;
baf8309e-59b1-4aaf-81ac-8924dc4695df;Bags & Accessories ; Umbrellas & Parasols ; Fan of plastic;;
687989b4-7338-45ba-aa35-f93d6100556d;Bags & Accessories ; Umbrellas & Parasols ; Fan of textile;;
cac0ae52-7553-44b3-9ed8-6f57dc049166;Bags & Accessories ; Umbrellas & Parasols ; Umbrella or Parasol | with telescopic shaft;;
3ee5899f-639f-45ba-b90f-d8c5843389d5;Bags & Accessories ; Umbrellas & Parasols ; Umbrella or Parasol | without telescopic shaft;;
751f1b9b-149a-47fb-b0d9-7e2495ffd40a;Bags & Accessories ; Umbrellas & Parasols ; Umbrella or Parasol | without telescopic shaft - woven textile covering;;
8d72a63a-db21-4e41-9aea-2c2d1c274d46;Bags & Accessories ; Wristbands;;;
533f23e5-67b9-44be-9636-8776a94c8cc6;Bags & Accessories ; Wristbands ; Electronic Wristband for measuring physical activity;;
e4b39eed-f7dd-4d38-9815-c72868ba6055;Bags & Accessories ; Wristbands ; Reflective Wristband;;
0edd8bdd-9450-496c-aa38-47036c49be15;Bags & Accessories ; Wristbands ; Wrist Strap of leather;;
0c24db4a-627e-4ead-883d-f9c9547a18d9;Bags & Accessories ; Wristbands ; Wrist Strap of leather | reptile leather;;
5b47032a-36bb-4c6a-a93e-e7d5f169b852;Bags & Accessories ; Wristbands ; Wristband of elasticated knitted textile;;
49f3690a-8359-41af-8c02-045a1d68ec44;Bags & Accessories ; Wristbands ; Wristband of tyvek;;
4d7f092d-6977-4bcd-8b6f-daddb78071b1;Books, Movies & Music;;;;
1db3fbf3-9d0d-4a03-8efe-573bbadfd761;Books, Movies & Music ; Book Covers & Bookmarks;;;
0a00186c-60b7-4fc0-b373-5122e62285c2;Books, Movies & Music ; Book Covers & Bookmarks ; Book Cover of leather;;
f1d5c049-65c2-431e-9d35-8173075e693b;Books, Movies & Music ; Book Covers & Bookmarks ; Book Cover of paper / card;;
98ef6253-ef5b-424d-99f4-c341decb1ea7;Books, Movies & Music ; Book Covers & Bookmarks ; Book Cover of plastic;;
920a0713-deac-453d-8c58-4b730e880f0e;Books, Movies & Music ; Book Covers & Bookmarks ; Book Cover of textile;;
eca169fd-dbe0-4a5f-a60c-fbc6b026cb1f;Books, Movies & Music ; Book Covers & Bookmarks ; Bookmark of leather;;
eb67c59b-a6a0-46a5-b390-096b2fc4626f;Books, Movies & Music ; Book Covers & Bookmarks ; Bookmark of paper / card;;
adb0f0c0-b3b3-42d7-baeb-30e3e2bc5210;Books, Movies & Music ; Book Covers & Bookmarks ; Bookmark of plastic;;
45744592-c521-4572-b764-d7c54c1802b7;Books, Movies & Music ; Book Covers & Bookmarks ; Bookmark of silver;;
b8250db9-d7f8-47b3-b3ee-608364b53b8f;Books, Movies & Music ; Book Covers & Bookmarks ; Bookmark of textile;;
dc649101-dfa4-4311-a312-a22f79f4a603;Books, Movies & Music ; Book Covers & Bookmarks ; Bookplates | printed;;
b6185286-fcca-4ccd-afae-7aea758670be;Books, Movies & Music ; Books;;;
608cb777-8b46-4272-aed0-b663b2123703;Books, Movies & Music ; Books ; Art or Pictorial Book;;
ba746696-0cd1-48d2-972e-ebc8066288c6;Books, Movies & Music ; Books ; Audio Book | CD;;
8e68e1ae-4eb1-4476-abe1-6ac119c55670;Books, Movies & Music ; Books ; Audio Book | tape;;
789a4d91-04de-43e8-889d-f17587edcd4a;Books, Movies & Music ; Books ; Childrens Drawing or Colouring Book;;
a4b81705-b12e-4154-90f1-89eea3467e78;Books, Movies & Music ; Books ; Childrens Picture Book;;
29239d73-8d3b-4f02-841d-09b4fc124f7a;Books, Movies & Music ; Books ; Dictionary;;
c0f56334-d4a4-4024-a6fe-2f65e3522a6a;Books, Movies & Music ; Books ; Directory;;
ac861da7-8bf1-42ba-9092-47164ad16eca;Books, Movies & Music ; Books ; Encyclopedia;;
47f424a2-05a9-46c5-976b-a1817752446b;Books, Movies & Music ; Books ; Map Book or Atlas;;
982426c7-7e57-4a27-8496-7beecd712f9d;Books, Movies & Music ; Books ; Map or Chart;;
dcbbcabc-0014-4526-8f37-dee92264504a;Books, Movies & Music ; Books ; Other Book | 5 < 48 pages;;
968b7c42-9151-4f75-be63-1d0d5d4f9f27;Books, Movies & Music ; Books ; Other Book | < 4 pages;;
6febc2d0-6178-4f77-b1cb-461f7643b718;Books, Movies & Music ; Books ; Other Book | ; 49 pages;
4e6f6577-9fd7-4a0e-9f53-0e0a76473582;Books, Movies & Music ; Books ; Other Book | hard bound;;
0faba495-de01-497f-8556-6e4206dd30cc;Books, Movies & Music ; Books ; Other Book | paperback (< A5 size);;
b173e98c-3bb2-4717-a4e7-30d16d18baa7;Books, Movies & Music ; Books ; Religious Book;;
f1053ce6-101b-4ca1-ab79-c2e93b3ee8f2;Books, Movies & Music ; Books ; Technical, Scientific or Professional Book;;
42842337-9abd-408e-9783-11325d96dd0b;Books, Movies & Music ; Books ; Textbook;;
d1f395b7-5ab3-44d1-b249-238385ae7ed8;Books, Movies & Music ; Books ; Textbook | primary or secondary school;;
bf506d1d-b42f-4e24-bf2a-1b9cca576bb2;Books, Movies & Music ; Books ; Travel Guide;;
7c3fa0cb-dcf2-453b-8d18-cd711f7373b5;Books, Movies & Music ; DVDs & Video;;;
facdc937-4f35-4d35-ba6e-43fdc6966a40;Books, Movies & Music ; DVDs & Video ; DVD / CD Scratch Repair Machine;;
53115065-8936-4d06-b757-fc222a66f98c;Books, Movies & Music ; DVDs & Video ; DVD duplicator;;
fcd95d41-498d-49b5-8f51-f628f691906f;Books, Movies & Music ; DVDs & Video ; DVD or Blu-ray;;
c4a57a1a-8078-4c27-a530-7bb9900f4c99;Books, Movies & Music ; DVDs & Video ; Video Tape;;
18caf666-c3d1-4a29-aff6-dfd40bac67c7;Books, Movies & Music ; Music & CDs;;;
39e415fb-9a21-4e59-8c72-f5e86436647e;Books, Movies & Music ; Music & CDs ; CD (audio only);;
fc172673-63b0-4ad7-a99b-fbf34f97d28d;Books, Movies & Music ; Music & CDs ; CD Wallet of leather;;
f3d955eb-6d02-4079-8ea2-a2614f1151c1;Books, Movies & Music ; Music & CDs ; CD Wallet of plastic;;
a7c3358c-9209-47e4-8a13-28064e244501;Books, Movies & Music ; Music & CDs ; CD Wallet of textile;;
ba244854-32e9-4ef2-b133-ff6a4ff2e33d;Books, Movies & Music ; Music & CDs ; Cassette Tape;;
9d933a3a-cce7-47e8-af27-60bac680eed1;Books, Movies & Music ; Music & CDs ; Record Sleeve;;
c34031b5-0fc7-4596-9499-2f3cdec96bb2;Books, Movies & Music ; Music & CDs ; Record | phonograph;;
7ffdfee3-6365-4fc5-8d0f-fe29053e474c;Books, Movies & Music ; Music & CDs ; Record | vinyl;;
f16d5f04-ade5-4820-a8f5-f14afc7271f5;Books, Movies & Music ; Newspapers & Magazines;;;
f3155310-d755-418a-8ff9-378191ec1709;Books, Movies & Music ; Newspapers & Magazines ; Catalogue, Brochure or Price List;;
48416006-84b8-4fbd-8b04-eebfda129314;Books, Movies & Music ; Newspapers & Magazines ; Magazine;;
f373e012-338b-431d-a531-e1b521b2459b;Books, Movies & Music ; Newspapers & Magazines ; Newspaper;;
d99676c2-ce10-4427-a8f1-250bb08bfb23;Books, Movies & Music ; Newspapers & Magazines ; Newspaper | appearing four or more times per week;;
b23ce298-c21b-41e6-b5db-8c233353a184;Books, Movies & Music ; Newspapers & Magazines ; Newspaper | appearing less than four times per week;;
db90dc11-b9b9-4b7c-a551-756819118c19;Books, Movies & Music ; Newspapers & Magazines ; Newspaper | supplement;;
c6b2a97b-c132-412f-8a3d-9ae57deee923;Business & Industrial ; Healthcare, Lab & Life Science;;;
46a879c1-3f66-409a-8cf6-58179d5e0184;Business & Industrial ; Healthcare, Lab & Life Science ; Anatomical Mannequins;;
7b53986b-dada-4e5b-bec9-1d1c9ccdcb91;Business & Industrial ; Healthcare, Lab & Life Science ; Animal Bone | acid treated;;
b0e259ca-3aa9-4bee-9e91-04f19c116212;Business & Industrial ; Healthcare, Lab & Life Science ; Bandages | adhesive & of textile - in bulk packaging;;
3036ed6e-2894-4f7a-ad78-d3de5f2e2a51;Business & Industrial ; Healthcare, Lab & Life Science ; Binocular Autorefractor;;
19d55f76-8f24-4faf-95dc-48e9b5bcbaf3;Business & Industrial ; Healthcare, Lab & Life Science ; Breathalysers;;
0308d63e-934b-4f26-8cb5-ec514b35f816;Business & Industrial ; Healthcare, Lab & Life Science ; Ceramic insulating rod;;
ef31c2fa-f5b1-45bf-be09-e0ae9de32248;Business & Industrial ; Healthcare, Lab & Life Science ; Chemicals | certified reference materials;;
7e03b701-1d62-49f1-a53a-671ff6bc7426;Business & Industrial ; Healthcare, Lab & Life Science ; Coronary Stents;;
8080fa76-b698-4b1d-91b4-da45652e21ac;Business & Industrial ; Healthcare, Lab & Life Science ; Defibrillators;;
c35360fa-e980-469d-a1c7-17cf73c2b678;Business & Industrial ; Healthcare, Lab & Life Science ; Demonstrational Apparatus or Model;;
2539d922-bf30-4c0f-8e31-6237877554b8;Business & Industrial ; Healthcare, Lab & Life Science ; Dental Delivery Units - Control;;
e98881d6-619f-4653-aeba-f8af03634d6c;Business & Industrial ; Healthcare, Lab & Life Science ; E-beam Evaporator;;
19bc38f2-7868-4c31-8212-73068b1116d1;Business & Industrial ; Healthcare, Lab & Life Science ; Electro epilation probes;;
53a94188-54a9-41d2-affd-3e91c85354e3;Business & Industrial ; Healthcare, Lab & Life Science ; Electronic pH / rH & other conductivity meters;;
96135817-3905-4575-933b-bf9e1226e977;Business & Industrial ; Healthcare, Lab & Life Science ; Flexible Film Isolator;;
825800bf-45cf-4951-b94a-2491121f4d38;Business & Industrial ; Healthcare, Lab & Life Science ; Infrared camera;;
f537d23e-919c-46d6-96b1-fbd06be0bcd9;Business & Industrial ; Healthcare, Lab & Life Science ; Infrared imaging camera;;
8fde3f24-065f-44d3-a8b0-b6e833ab620b;Business & Industrial ; Healthcare, Lab & Life Science ; Laboratory Incubator;;
a7ce2e6c-a4ae-4e2b-be92-97cdb251c49a;Business & Industrial ; Healthcare, Lab & Life Science ; Laboratory Ware of plastic;;
19913dd3-eab2-468d-be70-83bace9e6ac3;Business & Industrial ; Healthcare, Lab & Life Science ; Lensmeter;;
a0485d43-6d29-41b2-b5cf-a6619e0456a9;Cameras & Photography;;;;
d8814848-648d-4ca4-a899-cab5389bf741;Cameras & Photography ; Binoculars, Telescopes & Microscopes;;;
4ffaa758-5512-43a1-8368-4f6dc6f98b97;Cameras & Photography ; Binoculars, Telescopes & Microscopes ; Binoculars;;
